"cruise","ship","ship_code","order_occupied","tow_type","net_type","tow_number","net_location","standard_haul_factor","volume_sampled","percent_sorted","sample_quality","latitude","longitude","line","station","time","scientific_name","common_name","itis_tsn","calcofi_species_code","egg_count","eggs_10m2","eggs_1000m3","statline"
200007,"NEW HORIZON","NH",23,"Oblique","CB",1,"starboard",5.11,"408.5","0.509",4,32.65,-119.48167,90,53,2000-07-04 19:57:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 53"
200007,"NEW HORIZON","NH",22,"Oblique","CB",1,"starboard",4.54,"457.0","0.493",4,32.415,-119.96167,90,60,2000-07-04 14:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 60"
200007,"NEW HORIZON","NH",21,"Oblique","CB",1,"starboard",4.48,"469.8","0.494",4,32.083332,-120.638336,90,70,2000-07-04 06:39:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 70"
200007,"NEW HORIZON","NH",18,"Oblique","CB",1,"starboard",4.63,"455.4","1.0",4,31.085,-122.66167,90,100,2000-07-03 09:33:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 100"
200007,"NEW HORIZON","NH",17,"Oblique","CB",1,"starboard",5.18,"405.1","1.0",4,30.751667,-123.333336,90,110,2000-07-03 02:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 110"
200007,"NEW HORIZON","NH",20,"Oblique","CB",1,"starboard",5.09,"416.9","1.0",4,31.751667,-121.315,90,80,2000-07-03 23:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
200007,"NEW HORIZON","NH",19,"Oblique","CB",1,"starboard",4.3,"479.4","1.0",4,31.411667,-121.99333,90,90,2000-07-03 16:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 90"
200007,"NEW HORIZON","NH",50,"Oblique","CB",1,"starboard",3.85,"70.2","1.0",4,34.225,-119.41167,83.3,40.6,2000-07-10 06:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 40.6"
200007,"NEW HORIZON","NH",26,"Oblique","CB",1,"starboard",4.96,"423.5","0.48",4,33.253334,-118.253334,90,35,2000-07-05 09:47:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 35"
200007,"NEW HORIZON","NH",34,"Oblique","CB",1,"starboard",4.33,"458.0","0.48",4,33.143333,-120.01833,86.7,55,2000-07-06 16:35:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 55"
200007,"NEW HORIZON","NH",27,"Oblique","CB",1,"starboard",4.64,"446.6","0.467",4,33.42,-117.90667,90,30,2000-07-05 14:03:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 30"
200007,"NEW HORIZON","NH",29,"Oblique","CB",1,"starboard",3.67,"119.6","0.476",4,33.89,-118.49,86.7,33,2000-07-05 23:49:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 33"
200007,"NEW HORIZON","NH",28,"Oblique","CB",1,"starboard",4.47,"296.2","0.522",4,33.483334,-117.76833,90,28,2000-07-05 16:50:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 28"
200007,"NEW HORIZON","NH",30,"Oblique","CB",1,"starboard",4.45,"447.5","0.509",4,33.823334,-118.628334,86.7,35,2000-07-06 02:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 35"
200007,"NEW HORIZON","NH",32,"Oblique","CB",1,"starboard",3.8,"487.9","0.49",4,33.488335,-119.32667,86.7,45,2000-07-06 10:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 45"
200007,"NEW HORIZON","NH",31,"Oblique","CB",1,"starboard",4.72,"441.6","0.483",4,33.656666,-118.973335,86.7,40,2000-07-06 06:07:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 40"
200007,"NEW HORIZON","NH",54,"Oblique","CB",1,"starboard",4.05,"460.5","0.49",4,34.15,-121.15,80,60,2000-07-10 23:59:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 60"
200007,"NEW HORIZON","NH",33,"Oblique","CB",1,"starboard",3.6,"164.2","0.517",5,33.32,-119.665,86.7,50,2000-07-06 13:45:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 50"
200007,"NEW HORIZON","NH",49,"Oblique","CB",1,"starboard",4.42,"442.8","0.463",4,34.176666,-119.50833,83.3,42,2000-07-10 04:47:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 42"
200007,"NEW HORIZON","NH",48,"Oblique","CB",1,"starboard",4.53,"455.0","0.519",4,33.878334,-120.13333,83.3,51,2000-07-09 21:39:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 51"
200007,"NEW HORIZON","NH",39,"Oblique","CB",1,"starboard",4.72,"451.6","1.0",4,31.655,-123.06834,86.7,100,2000-07-07 20:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 100"
200007,"NEW HORIZON","NH",35,"Oblique","CB",1,"starboard",4.12,"483.0","0.51",4,32.99,-120.35,86.7,60,2000-07-06 22:03:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 60"
200007,"NEW HORIZON","NH",38,"Oblique","CB",1,"starboard",4.75,"436.6","1.0",4,31.99,-122.39333,86.7,90,2000-07-07 14:28:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 90"
200007,"NEW HORIZON","NH",36,"Oblique","CB",1,"starboard",4.43,"464.6","1.0",4,32.656666,-121.03167,86.7,70,2000-07-07 03:18:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 70"
200007,"NEW HORIZON","NH",37,"Oblique","CB",1,"starboard",4.58,"464.1","0.479",4,32.323334,-121.71333,86.7,80,2000-07-07 08:52:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 80"
200007,"NEW HORIZON","NH",47,"Oblique","CB",1,"starboard",4.36,"471.1","0.463",4,33.745,-120.41,83.3,55,2000-07-09 17:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 55"
200007,"NEW HORIZON","NH",42,"Oblique","CB",1,"starboard",4.75,"437.2","1.0",4,32.246666,-123.49,83.3,100,2000-07-08 13:34:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 100"
200007,"NEW HORIZON","NH",41,"Oblique","CB",1,"starboard",4.6,"447.5","1.0",4,31.911667,-124.168335,83.3,110,2000-07-08 07:43:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 110"
200007,"NEW HORIZON","NH",40,"Oblique","CB",1,"starboard",4.87,"425.5","1.0",4,31.323334,-123.74167,86.7,110,2000-07-08 01:42:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 110"
200007,"NEW HORIZON","NH",46,"Oblique","CB",1,"starboard",4.77,"432.8","0.517",4,33.578335,-120.75667,83.3,60,2000-07-09 13:57:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 60"
200007,"NEW HORIZON","NH",43,"Oblique","CB",1,"starboard",4.35,"464.1","1.0",4,32.576668,-122.81167,83.3,90,2000-07-08 19:23:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 90"
200007,"NEW HORIZON","NH",45,"Oblique","CB",1,"starboard",5.07,"427.5","1.0",4,33.243332,-121.44334,83.3,70,2000-07-09 07:44:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 70"
200007,"NEW HORIZON","NH",44,"Oblique","CB",1,"starboard",4.62,"443.8","0.518",4,32.911667,-122.128334,83.3,80,2000-07-09 01:22:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 80"
200010,"NEW HORIZON","NH",64,"Oblique","CB",1,"starboard",4.26,"468.3","1.0",4,33.388332,-124.32333,76.7,100,2000-10-28 19:02:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 100"
200010,"NEW HORIZON","NH",53,"Oblique","CB",1,"starboard",4.38,"227.8","1.0",5,34.178333,-119.511665,83.3,42,2000-10-26 04:44:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 42"
200010,"NEW HORIZON","NH",48,"Oblique","CB",1,"starboard",4.31,"460.4","0.476",4,33.245,-121.441666,83.3,70,2000-10-24 23:51:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 70"
200010,"NEW HORIZON","NH",8,"Oblique","CB",1,"starboard",5.06,"419.8","1.0",4,32.18,-118.89333,93.3,50,2000-10-14 06:14:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 50"
200010,"NEW HORIZON","NH",7,"Oblique","CB",1,"starboard",4.73,"443.6","1.0",4,32.345,-118.555,93.3,45,2000-10-14 02:26:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 45"
200010,"NEW HORIZON","NH",9,"Oblique","CB",1,"starboard",4.54,"470.6","1.0",4,32.01,-119.23333,93.3,55,2000-10-14 10:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 55"
200010,"NEW HORIZON","NH",51,"Oblique","CB",1,"starboard",4.58,"185.0","1.0",5,33.878334,-120.135,83.3,51,2000-10-25 17:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 51"
200010,"NEW HORIZON","NH",49,"Oblique","CB",1,"starboard",4.22,"471.2","0.472",4,33.578335,-120.755,83.3,60,2000-10-25 05:29:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 60"
200010,"NEW HORIZON","NH",6,"Oblique","CB",1,"starboard",4.77,"445.7","1.0",4,32.513332,-118.215,93.3,40,2000-10-13 22:38:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 40"
200010,"NEW HORIZON","NH",50,"Oblique","CB",1,"starboard",4.34,"453.9","0.512",4,33.745,-120.415,83.3,55,2000-10-25 13:43:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 55"
200010,"NEW HORIZON","NH",5,"Oblique","CB",1,"starboard",4.55,"457.4","1.0",4,32.68667,-117.875,93.3,35,2000-10-13 15:33:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 35"
200010,"NEW HORIZON","NH",1,"Oblique","CB",1,"starboard",3.49,"267.1","1.0",4,32.956665,-117.305,93.3,26.7,2000-10-12 21:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 26.7"
200010,"NEW HORIZON","NH",3,"Oblique","CB",1,"starboard",4.83,"440.2","1.0",4,32.84667,-117.53167,93.3,30,2000-10-13 03:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 30"
200010,"NEW HORIZON","NH",2,"Oblique","CB",1,"starboard",5.72,"403.1","1.0",4,32.913334,-117.395,93.3,28,2000-10-13 00:31:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 28"
200010,"NEW HORIZON","NH",63,"Oblique","CB",1,"starboard",4.37,"466.8","1.0",4,32.816666,-123.905,80,100,2000-10-28 12:49:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 100"
200010,"NEW HORIZON","NH",58,"Oblique","CB",1,"starboard",4.77,"438.4","0.538",4,34.318333,-120.8,80,55,2000-10-26 22:44:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 55"
200010,"NEW HORIZON","NH",55,"Oblique","CB",1,"starboard",4.26,"463.8","0.526",4,34.275,-120.026665,81.8,46.9,2000-10-26 11:49:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","81.8 46.9"
200010,"NEW HORIZON","NH",54,"Oblique","CB",1,"starboard",3.4,"62.3","1.0",4,34.225,-119.41333,83.3,40.6,2000-10-26 06:38:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 40.6"
200010,"NEW HORIZON","NH",62,"Oblique","CB",1,"starboard",4.55,"455.6","0.481",4,33.15,-123.221664,80,90,2000-10-28 06:28:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 90"
200010,"NEW HORIZON","NH",60,"Oblique","CB",1,"starboard",4.24,"499.5","0.516",4,33.81167,-121.831665,80,70,2000-10-27 16:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 70"
200010,"NEW HORIZON","NH",59,"Oblique","CB",1,"starboard",4.25,"484.4","0.48",4,34.146667,-121.151665,80,60,2000-10-27 02:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 60"
200010,"NEW HORIZON","NH",61,"Oblique","CB",1,"starboard",4.1,"493.2","0.482",4,33.483334,-122.53333,80,80,2000-10-28 00:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 80"
200010,"NEW HORIZON","NH",66,"Oblique","CB",1,"starboard",4.64,"459.3","1.0",4,34.053333,-122.93833,76.7,80,2000-10-29 06:05:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 80"
200010,"NEW HORIZON","NH",65,"Oblique","CB",1,"starboard",4.53,"468.6","0.511",4,33.72333,-123.63333,76.7,90,2000-10-29 00:26:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 90"
200010,"NEW HORIZON","NH",71,"Oblique","CB",1,"starboard",3.92,"123.9","1.0",4,35.09,-120.776665,76.7,49,2000-10-30 04:51:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 49"
200010,"NEW HORIZON","NH",70,"Oblique","CB",1,"starboard",4.77,"449.5","0.492",4,35.023335,-120.92,76.7,51,2000-10-30 02:39:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 51"
200010,"NEW HORIZON","NH",67,"Oblique","CB",1,"starboard",4.02,"502.7","0.505",4,34.386665,-122.245,76.7,70,2000-10-29 12:22:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 70"
200010,"NEW HORIZON","NH",68,"Oblique","CB",1,"starboard",4.43,"467.4","0.517",4,34.72333,-121.54833,76.7,60,2000-10-29 18:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 60"
200010,"NEW HORIZON","NH",69,"Oblique","CB",1,"starboard",3.88,"499.0","0.509",4,34.888332,-121.19833,76.7,55,2000-10-29 23:12:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 55"
200010,"NEW HORIZON","NH",47,"Oblique","CB",1,"starboard",4.7,"441.3","1.0",4,32.90167,-122.11833,83.3,80,2000-10-24 16:45:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 80"
200010,"NEW HORIZON","NH",28,"Oblique","CB",1,"starboard",4.55,"445.0","0.489",4,33.251667,-118.25,90,35,2000-10-19 05:46:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 35"
200010,"NEW HORIZON","NH",10,"Oblique","CB",1,"starboard",4.52,"456.3","1.0",4,31.85,-119.57333,93.3,60,2000-10-14 17:27:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 60"
200010,"NEW HORIZON","NH",14,"Oblique","CB",1,"starboard",4.45,"462.5","1.0",4,30.515,-122.26,93.3,100,2000-10-15 18:58:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 100"
200010,"NEW HORIZON","NH",12,"Oblique","CB",1,"starboard",4.78,"450.4","1.0",4,31.181667,-120.92,93.3,80,2000-10-15 06:55:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 80"
200010,"NEW HORIZON","NH",11,"Oblique","CB",1,"starboard",4.74,"452.6","1.0",4,31.513334,-120.245,93.3,70,2000-10-15 01:03:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 70"
200010,"NEW HORIZON","NH",27,"Oblique","CB",1,"starboard",4.78,"432.3","0.472",4,33.181667,-118.388336,90,37,2000-10-19 03:01:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 37"
200010,"NEW HORIZON","NH",13,"Oblique","CB",1,"starboard",4.1,"484.0","1.0",4,30.846666,-121.59167,93.3,90,2000-10-15 13:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 90"
200010,"NEW HORIZON","NH",18,"Oblique","CB",1,"starboard",4.62,"457.2","1.0",4,30.751667,-123.331665,90,110,2000-10-16 18:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 110"
200010,"NEW HORIZON","NH",17,"Oblique","CB",1,"starboard",4.11,"486.5","1.0",4,30.418333,-123.99834,90,120,2000-10-16 12:51:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 120"
200010,"NEW HORIZON","NH",16,"Oblique","CB",1,"starboard",4.52,"462.3","1.0",5,29.848333,-123.58667,93.3,120,2000-10-16 06:27:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 120"
200010,"NEW HORIZON","NH",15,"Oblique","CB",1,"starboard",4.59,"458.1","1.0",4,30.178333,-122.925,93.3,110,2000-10-16 00:52:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 110"
200010,"NEW HORIZON","NH",25,"Oblique","CB",1,"starboard",4.51,"459.3","0.461",4,32.91,-118.916664,90,45,2000-10-18 16:38:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 45"
200010,"NEW HORIZON","NH",21,"Oblique","CB",1,"starboard",4.65,"445.7","1.0",4,31.751667,-121.31333,90,80,2000-10-17 12:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
200010,"NEW HORIZON","NH",20,"Oblique","CB",1,"starboard",4.54,"453.4","1.0",4,31.416666,-121.988335,90,90,2000-10-17 06:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 90"
200010,"NEW HORIZON","NH",19,"Oblique","CB",1,"starboard",4.48,"467.0","1.0",4,31.083334,-122.66167,90,100,2000-10-17 00:42:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 100"
200010,"NEW HORIZON","NH",24,"Oblique","CB",1,"starboard",4.57,"460.9","1.0",4,32.65333,-119.48333,90,53,2000-10-18 10:59:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 53"
200010,"NEW HORIZON","NH",23,"Oblique","CB",1,"starboard",4.93,"439.8","0.477",4,32.418335,-119.96,90,60,2000-10-18 05:38:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 60"
200010,"NEW HORIZON","NH",22,"Oblique","CB",1,"starboard",5.03,"428.0","1.0",4,32.085,-120.638336,90,70,2000-10-17 17:08:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 70"
200010,"NEW HORIZON","NH",46,"Oblique","CB",1,"starboard",4.35,"458.2","1.0",4,32.578335,-122.81,83.3,90,2000-10-24 11:59:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 90"
200010,"NEW HORIZON","NH",44,"Oblique","CB",1,"starboard",4.26,"481.6","1.0",4,31.91,-124.17,83.3,110,2000-10-24 00:24:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 110"
200010,"NEW HORIZON","NH",34,"Oblique","CB",1,"starboard",4.81,"434.1","0.485",4,33.655,-118.97667,86.7,40,2000-10-20 10:26:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 40"
200010,"NEW HORIZON","NH",32,"Oblique","CB",1,"starboard",4.93,"426.1","0.476",4,33.825,-118.63167,86.7,35,2000-10-20 02:59:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 35"
200010,"NEW HORIZON","NH",29,"Oblique","CB",1,"starboard",4.79,"441.7","1.0",4,33.418335,-117.905,90,30,2000-10-19 10:07:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 30"
200010,"NEW HORIZON","NH",31,"Oblique","CB",1,"starboard",3.9,"96.7","1.0",4,33.888332,-118.49333,86.7,33,2000-10-20 00:34:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 33"
200010,"NEW HORIZON","NH",30,"Oblique","CB",1,"starboard",3.79,"124.6","1.0",4,33.483334,-117.76833,90,28,2000-10-19 17:52:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 28"
200010,"NEW HORIZON","NH",43,"Oblique","CB",1,"starboard",4.25,"482.5","1.0",4,31.323334,-123.745,86.7,110,2000-10-23 16:33:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 110"
200010,"NEW HORIZON","NH",37,"Oblique","CB",1,"starboard",4.81,"439.3","1.0",4,33.158333,-120.00667,86.7,55,2000-10-20 22:37:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 55"
200010,"NEW HORIZON","NH",36,"Oblique","CB",1,"starboard",4.42,"111.9","1.0",4,33.315,-119.66167,86.7,50,2000-10-20 17:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 50"
200010,"NEW HORIZON","NH",35,"Oblique","CB",1,"starboard",4.46,"443.3","0.481",4,33.493332,-119.316666,86.7,45,2000-10-20 14:28:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 45"
200010,"NEW HORIZON","NH",38,"Oblique","CB",1,"starboard",5.09,"440.6","1.0",4,32.99,-120.35,86.7,60,2000-10-21 02:37:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 60"
200010,"NEW HORIZON","NH",42,"Oblique","CB",1,"starboard",4.58,"458.9","1.0",4,31.656666,-123.07166,86.7,100,2000-10-23 09:53:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 100"
200010,"NEW HORIZON","NH",41,"Oblique","CB",1,"starboard",4.64,"454.7","1.0",4,31.993334,-122.39333,86.7,90,2000-10-23 03:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 90"
200010,"NEW HORIZON","NH",39,"Oblique","CB",1,"starboard",4.42,"477.3","0.464",4,32.655,-121.035,86.7,70,2000-10-21 08:24:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 70"
200010,"NEW HORIZON","NH",45,"Oblique","CB",1,"starboard",4.41,"462.2","1.0",4,32.243332,-123.49,83.3,100,2000-10-24 06:10:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 100"
200101,"DAVID STARR JORDAN","JD",34,"Oblique","CB",1,"starboard",4.59,"460.1","1.0",4,33.15167,-119.99834,86.7,55,2001-01-15 19:59:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 55"
200101,"DAVID STARR JORDAN","JD",61,"Oblique","CB",1,"starboard",4.95,"443.9","0.515",4,34.055,-122.94334,76.7,80,2001-01-22 05:53:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 80"
200101,"DAVID STARR JORDAN","JD",44,"Oblique","CB",1,"starboard",4.26,"470.3","1.0",4,32.911667,-122.128334,83.3,80,2001-01-18 16:28:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 80"
200101,"DAVID STARR JORDAN","JD",33,"Oblique","CB",1,"starboard",3.63,"121.9","1.0",4,33.323334,-119.66333,86.7,50,2001-01-15 15:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 50"
200101,"DAVID STARR JORDAN","JD",2,"Oblique","CB",1,"starboard",4.96,"437.5","1.0",4,32.913334,-117.395,93.3,28,2001-01-07 22:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 28"
200101,"DAVID STARR JORDAN","JD",31,"Oblique","CB",1,"starboard",5.54,"395.4","0.483",4,33.656666,-118.97667,86.7,40,2001-01-15 07:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 40"
200101,"DAVID STARR JORDAN","JD",32,"Oblique","CB",1,"starboard",5.06,"428.0","1.0",4,33.49,-119.31834,86.7,45,2001-01-15 11:23:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 45"
200101,"DAVID STARR JORDAN","JD",43,"Oblique","CB",1,"starboard",4.97,"430.3","1.0",4,32.58,-122.81333,83.3,90,2001-01-18 08:52:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 90"
200101,"DAVID STARR JORDAN","JD",38,"Oblique","CB",1,"starboard",4.94,"434.4","1.0",4,31.991667,-122.39167,86.7,90,2001-01-17 02:35:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 90"
200101,"DAVID STARR JORDAN","JD",37,"Oblique","CB",1,"starboard",4.45,"472.8","1.0",4,32.323334,-121.715,86.7,80,2001-01-16 20:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 80"
